sentence,is_generated
Šajā pētījumā tiek apskatīta Eiropas plataušas biotopu un vasaras mītņu izvēle boreālos mežos Latvijā.,1
"Autors analizē, kādus klimata un topogrāfijas faktorus šie naktssvešu dzīvnieki ņem vērā, izvēloties savus dzīves apstākļus.",1
"Tāpat tiek izpētītas un salīdzinātas dažādiem medību metodes, dzīvotnes un zemes lietošanas ietekmes faktori uz Eiropas plataušu populācijām.",1
"Pētījums sniedz jaunu informāciju par šo sugu un apliecinājumu tam, ka šie dzīvnieki ir ļoti precīzi un izvēlīgi attiecībā uz savu dzīvotņu izvēli.",1
"Šajā pētījumā tiek novērtēta Rīgas līča vides kvalitāte, izmantojot fitoplanktona indikatoru ""Kramaļģu/Dinofītaļģu indeksu"".",1
"Pētījums ir vērsts uz fitoplanktona daudzuma, sugas un kvalitātes izmaiņu novērošanu, lai noteiktu jūras vides veselības stāvokli un iespējamos radītos draudus.",1
"Pētījumā tiek izmantoti dažādi fitoplanktona paraugu un analīžu metodoloģijas, lai nodrošinātu precīzus novērtējumus.",1
Rezultāti var palīdzēt uzlabot Rīgas līča vides stāvokli un novērst potenciālās negatīvās ietekmes uz jūras ekosistēmu.,1
Šajā pētījumā tiek izvērtētas kontroles degšanas ietekme uz zemes bruņērču sabiedrībām un sukcesiju divu gadu laikā priežu mežā Ādažu aizsargājamo ainavu apvidū.,1
"Pētījuma rezultāti parāda, ka kontroles degšana pozitīvi ietekmē zemes bruņērču sugu daudzveidību un vidi, veicinot to barības pieejamību un veicinot to attīstību.",1
"Turklāt tiek novērots, ka divu gadu laikā augsnes bruņērču sugu sabiedrības atgūst savu dabisko stāvokli pēc degšanas, nosakot uztraukumus par vides ilgtermiņa enerģijas problēmām.",1
"Šī pētījuma rezultāti var noderēt, lai uzlabotu apglabātās laukaugu zemes stāvokli un ieinteresētu aizsargājamo ainavu aizsardzības agentūru.",1
darbā tiek apskatīta intermitēta uztura režīma un fizisko vingrinājumu ietekme uz ķermeņa audu kompozīciju sievietēm.,1
"Pētījumā tika izmantots dažādu maratonu dalībnieču uzņemto bioimpedances datu analīzes metodes, lai novērtētu to ķermeņa sastāvu un uzsvars tika likts uz tauku masas samazināšanas un muskuļu masas palielināšanas ietekmi uz veselību un sporta sasniegumiem.",1
"Izrādījās, ka intermitēta uztura režīma un fizisko vingrinājumu kopējais efekts ir lieliski piemērojams tauku masas reducēšanai un muskuļu masas palielināšanai.",1
"Pētījums sniedz ieskatu par labvēlīgajām ietekmēm, ko šie divi faktori atstāj uz sievietes ķermeņa sastāvu un var kalpot kā pamats veselīgā dzīvesveida veidošanai.",1
"Šajā pētījumā tiek izskatīta koksnes staru veidošanās parastajā priedē, konkrēti Pinus sylvestris sugas tomē lāna briestaudzē.",1
"Pētnieki izmantoja dažādus mikroskopiskos un ķīmiskus testēšanas instrumentus, lai analizētu koksnes staru veidošanās procesu.",1
"Rezultāti norāda uz to, ka šis proces ir ārkārtīgi sarežģīts un daudzpusīgs, un tas atkarīgs no dažādiem bioloģiskiem, vides un klīmata faktoriem.",1
"Pētījums var būt noderīgs ne tikai ekspertiem un botāniķiem, bet arī meža uzņēmējiem un koksnes industrijas profesionāļiem, kuri var izmantot šos atziņas, lai uzlabotu savas metodes koksnes apstrādē un sagatavošanā.",1
Šajā pētījumā ir izpētītas jauno peldētāju zināšanas par uztura bagātinātājiem.,1
"Pētījuma rezultāti liecina, ka lielākā daļa jauno peldētāju zina, ko ir uztura bagātinātāji, taču tikai neliela daļa zina, kādi tie ir un kā tie ietekmē organismu.",1
"Vairums respondentu pēta informāciju par uztura bagātinātājiem pēc treneru rekomendācijām, bet nepieciešamība pēc šādas informācijas nav īpaši izprasta.",1
"Pētījuma datu analīze var sniegt pamatu izprast, kā jaunie peldētāji izvēlas un lieto uztura bagātinātājus, kā arī izglītības sistēmas nepieciešamību, lai uzlabotu zināšanas par uztura bagātinātājiem sportistiem.",1
"Cirkadiānais ritms ir viens no svarīgākajiem fizioloģiskajiem procesiem, kas regulē cilvēka ķermeņa funkciju, ieskaitot miegu, vielmaiņu un hormonu ražošanu.",1
Šajā pētījumā tika aplūkots cirkadiānā ritma ietekme uz tauku uzkrāšanos cilvēka ķermenī un viscerālajā telpā.,1
"Tieši cirkadiānais ritms ir atbildīgs par tauku uzkrāšanos un izplatīšanu, kas var būt saistīta ar daudzām slimībām, tai skaitā sirds slimībām un diabētu.",1
"Pētījums sniedz svarīgus ieteikumus par to, kā stabilizēt cirkadiāno ritmu, lai novērstu lieko tauku uzkrāšanos un uzlabotu vispārējo veselību.",1
Šajā pētījumā tiek apskatīts mieža graudu pielietojums jauna probiotiskā produkta izstrādē.,1
"Pētījums aplūko mieža graudu iespējamo lomu probiotisko produktu radīšanā, ieskaitot to, kā mieža graudus var izmantot kā barības vielu probiotiskajiem mikroorganismiem.",1
"Tika veikti laboratorijas eksperimenti, lai noteiktu, kā mieža grauddalas var palīdzēt uzturēt veselīgu mikrobu sabiedrību zarnās.",1
"Pētījuma rezultāti liecina, ka mieža graudi var būt veiksmīgs un efektīvs līdzeklis, lai radītu jaunus un uzticamus probiotiskos produktus.",1
"Šī pētījuma darbs sniedz ieskatu par svarīgāko informāciju, kas tika iegūta no pētījuma, un piedāvā iespēju tālākai analīzei un izmantošanai industriālajos apstākļos.",1
Šī pētījuma mērķis ir izpētīt uztura režīma ietekmi uz glikēmijas kontrolēšanu un svara regulāciju 2. tipa cukura diabēta pacientiem.,1
"Pētījumā tika analizētas iespējamās uztura iezīmes, kas ietekmē glikozes līmeni asinīs, un to ietekmi uz ķermeņa svaru.",1
"Pētījuma rezultāti parādīja, ka uztura ierobežojumi un regulēti ēšanas grafiki spēj uzlabot glikēmijas kontroli un mazināt lieko svaru 2. tipa cukura diabēta pacientiem.",1
"Pētījums uzsvēra arī to, ka gan pārtikas kvalitāte, gan daudzums ir svarīgs faktors, kas jāņem vērā, lai kontrolētu cukura diabētu un saglabātu veselīgu ķermeņa svaru.",1
"Šī pētījuma atklājumi var kalpot kā pamats, lai paplašinātu pacientu izpratni par uztura nozīmi cukura diabēta kontroles un svara regulēšanas jomā.",1
"Šajā pētījumā tika veikta sarkana āboliņa, Moldāvijas pūķgalves un šaurlapu ugunspuķes drogu kvalitātes kontrole, izmantojot konfokālo lāzerskenējošo mikroskopu.",1
"Pētnieki ieguva detalizētu informāciju par šo augu dzīvības ciklu un ķīmisko sastāvu, kas ļāva izvērtēt to kvalitāti.",1
"Pētījums pierādīja, ka konfokālais lāzerskenējošais mikroskops ir efektīva instrumenta metode augu dzīvības un funkcijas novērtēšanai, kas var palīdzēt uzlabot drogu ražošanas un kontroles procesu.",1
"Šī pētījuma mērķis bija izpētīt uztura bagātinātāja ar Ginkgo bilobas ekstraktu, kofeīnu un L-teanīnu tūlītējo ietekmi uz elektroencefalogrammas parametriem.",1
"Pētījumā tika salīdzinātas dažādas devas un kombinācijas, un secinājumi vēstīja, ka uztura bagātinātājs ar kombinēto devu Ginkgo bilobas ekstrakta, kofeīna un L-teanīna rādītāji bija labvēlīgi elektroencefalogrammas parametriem, uzlabojot uzmanības un reakciju laiku.",1
"Šīs atziņas varētu būt noderīgas, plānojot jaunus uzmanības un reakciju produkta uzlabošanas līdzekļus.",1
"Šajā pētījumā tika izpētīta iespēja palielināt bioetanola ražošanas efektivitāti no lignocelulozes substrāta, izmantojot fizikāli-ķīmiskus un enzimātiskus procesus.",1
"Pētījuma mērķis bija noteikt, kā šie procesi ietekmē substrāta ķīmiskās īpašības un tā hidrolīzi, lai palielinātu galīgā produkta izdevīgumu un samazinātu ražošanas izmaksas.",1
Pētījuma rezultāti varētu palīdzēt uzlabot lignocelulozes substrātu kā alternatīvu enerģijas avotu izmantošanu un samazināt atkarību no fosilajiem kurinām.,1
"Šis pētījums pievēršas personīgajai krūts vēža molekulārās diagnostikas testa izstrādei, kas ļaus individualizētu ārstniecību un slimības gaitas novērošanu.",1
"Tas ietver molekulāro marķieru identificēšanu, kas atklāj specifiskus slimības iezīmes, pamatojoties uz pacienta ģenētisko profilu un slimības stadiju.",1
"Šāda personīgās medicīnas pieeja dod iespēju izmantot precīzākas metodes, kā arī izvairīties no nevajadzīgas ķīmijterapijas un citām neproduktīvām ārstēšanas metodēm.",1
"Pētījums ir daļa no lielāka projekta, kas vērsts uz personalizētas medicīnas pielietojumu krūts vēža ārstēšanā.",1
Šī pētījuma mērķis ir izprast proteīndisulfīdizomerāzes A17 izoformas strukturālās un funkcionālās īpašības.,1
"Proteīndisulfīdizomerāzes A17 ir būtiska fermentu grupa, kas nodrošina oksidatīvo proteīnu foldingu.",1
"Šādas izoformas veidošanās notiek dažādos audos un organismos, tādēļ ir svarīgi izprast to darbību un struktūru.",1
"Pētījums tiks veikts, izmantojot bioķīmiskas un bioloģiskas metodes, lai izpētītu proteīndisulfīdizomerāzes A17 izoformas darbību un struktūru gan in vitro, gan in vivo.",1
"Rezultāti var palīdzēt saprast proteīnu foldinga procesus un apzināt izmaiņas, kas rodas šādās fermentu izoformās dažādos slimību stāvokļos.",1
Šajā pētījumā ir izpētīti intervālās badošānās (IF) efekti uz cilvēka ķermeņa audu kompozīciju un asins plazmas bioķīmiskiem parametriem.,1
"Pētījums norāda uz to, ka IF var būt efektīvs līdzeklis svara zaudēšanai, samazinot tauku masu un uzturēt muskuļu masu.",1
"Turklāt, IF uzlabo arī asins plazmas bioķīmiskos parametrus, piemēram, samazina cukura līmeni un paaugstina insulīna jutību.",1
"Šis pētījums varētu būt lietderīgs veselības aprūpes profesionāļiem un cilvēkiem, kas vēlas uzlabot savu ķermeņa kompozīciju un veselības stāvokli.",1
"Šajā pētījumā analizēta mērenas, nemainīgas slodzes un augstas intensitātes intervālslodzes ietekme uz vielmaiņas rādītājiem pēcslodzes periodā personām ar mazkustīgu dzīvesveidu.",1
"Pētījuma rezultāti atklāj, ka intensīva slodze uzlabo vielmaiņu un samazina pēcslodzes perioda ilgumu.",1
"Šie rezultāti ir būtiski, jo mazkustīgs dzīvesveids un sēdošs darbs var negatīvi ietekmēt vielmaiņu un veselību, bet īso, intensīvo slodzi var izmantot kā efektīvu motivācijas līdzekli un uzlabot vispārējo veselības stāvokli.",1
"Pētījums sniedz ieteikumus personām ar mazkustīgu dzīvesveidu, kā arī sporta speciālistiem un treneriem, kā piemērot slodzi, lai uzlabotu cilvēka veselības stāvokli.",1
Šī raksta darbā aplūkota farmaceitisko līdzekļu potenciālā ietekme uz ūdens organismiem.,1
"Raksts apspriež farmaceitisko līdzekļu atgūšanu no iztīrīta ūdens pēc kanalizācijas attīrīšanas un to ietekmi uz organismiem, kuri dzīvo ūdenī, piemēram, zivīm un citiem organizmiem.",1
"Rakstā tika analizēts potenciāls risks, ko var radīt farmaceitisko līdzekļu paliekas uz dabas un vides veselību, kā arī apspriesta nepieciešamība veikt turpmākas pētījumu par šo jautājumu, lai nodrošinātu ūdens organismu labklājību un attīstību.",1
"Šī pētījuma mērķis ir noskaidrot gan smēķēšanas, gan fiziskās aktivitātes ietekmi uz vēdera taukaudu daudzumu un to izvietojumu jauniem, veseliem cilvēkiem.",1
Pētījumā tika iesaistīti 100 dalībnieki vecumā no 18 līdz 30 gadiem.,1
"Rezultāti norāda, ka smēķēšana ir saistīta ar relatīvi lielāku vēdera taukaudu daudzumu, savukārt liela fiziskā aktivitāte ir saistīta ar zemāku vēdera taukaudu daudzumu un to izvietojuma maiņu no vēdera uz citiem rajoniem.",1
"Šie atziņas varētu būt noderīgas veselības aprūpes speciālistiem, sniedzot informāciju par risku faktoriem un iespējām uzlabot savu veselību ar piemērotāku dzīvesveidu.",1
Šajā pētījumā tika izpētīta daudzziedu airenes raibuma vīrusa serīna proteāzes struktūra un to kā tas ietekmē virusa reprodukciju.,1
"Autori balstoties uz 3D struktūru analīzi atklāja ievērojamu līdzību ar citiem iepriekš pētītiem vīrusiem un izstrādāja modeļus, kas ļāva precīzi noteikt kā proteāzes darbojas.",1
"Šie rezultāti palīdzēs izprast virusa bioloģiju un sniegt jaunas iespējas turpmākai zāļu izstrādei, lai ārstētu vai novērstu daudzziedu airenes raibuma izraisītās slimības.",1
"Šajā pētījumā bija mērķis izpētīt, kā organisms reaģē uz normobārisku hipoksiju (skābekļa deficītu) fiziskas slodzes laikā un kāda ir tā sauktā hipoksiskā ventilatorā reakcija.",1
"Pētījuma rezultāti norāda, ka pieaugošas intensitātes fiziskā slodze izraisa hipoksisko ventilatorā reakciju, kas izpaužas kā paaugstināta elpošanas frekvence un dziļums, lai nodrošinātu pietiekamu skābekļa piegādi organisma audiem.",1
"Šī reakcija ir nepieciešama, lai oksidatīvās celtniecības ceļi organismā turpinātos arvien augstākā intensitātē.",1
"Pētījuma secinājumi var būt noderīgi, lai optimizētu fiziskās slodzes programmas, ņemot vērā skābekļa piegādes ierobežojumus.",1
"Polikaprolaktons tiek uzskatīts par vienu no pazīstamākajiem biodegradējamiem polimēriem, kas atrod lietojumu vairākās nozarēs, piemēram, medicīnā un inženierzinātnē.",1
Šajā pētījumā analizēts polikaprolaktona potenciālais pielietojums trīsdimensionālajā biodrukāšanā un biomedicīnā.,1
"Šajās nozarēs, polikaprolaktons tiek izmantots dažādās lietojumprogrammās, piemēram, mūsu skatījumā, tas var būt noderīgs piezīmju veidošanai uz kaulu audiem, kā arī, lai izveidotu piemērotus implantus.",1
"Lai uzlabotu šo biomateriālu pielietojamību, ir nepieciešama turpmāka pētniecība un attīstība, taču šis pētījums sniedz interesantu ieskatu polikaprolaktona potenciālajā pielietojumā biomedicīnā.",1
Šajā zinātniskajā strādā tiek aprakstīta 2-feniletanola biosintēze izmantojot raugus Kluyveromyces spp. divfāzu ekstraktīvā fermentācijā.,1
"Šī metode ir ekonomiski izdevīga un videi draudzīga, jo tā neizmanto toksiskas vielas un var būt lietderīga farmācijas nozarē, īpaši kā zāles pret sāpēm un pretiekaisuma līdzekļi.",1
"Izpētes rezultāti liecina, ka raugu piedalīšanas ietekmē notiek 2-feniletanola biosintēze, kas varētu būt izmantojama, lai attīstītu jaunus un perspektīvus līdzekļus slimību ārstēšanai un profilaksei.",1
"Bioaugmentācijas metodi, kas balstās uz mikroorganismu izmantošanu, var izmantot notekūdeņu dūņu pārstrādē, lai uzlabotu to bioloģisko sadalīšanu.",1
"Šis process stimulē mikroorganismu aktivitāti dūņās, uzlabojot to spēju noārdīt organiskās vielas un uzlabojot attiecīgo ķīmisko vielu attīrīšanas līmeni.",1
Bioaugmentācijas pielietošana notekūdeņu dūņu pārstrādē var būt efektīva un ilgtspējīga alternatīva tradicionālajām dūņu pārstrādes metodēm.,1
"Šī uzlabotā process var palīdzēt samazināt piesārņojuma risku, kas rodas no neatbilstīgām dūņu pārstrādes metodēm, un dos iespēju iegūt augstākus attīrīšanas rādītājus notekūdeņu apritei.",1
Šajā pētījumā tika izpētīta bakteriofāgas izcelsmes dsRNS (Larifan) ietekme uz melanomas augšanu peļu audzēju modeļos.,1
"Rezultāti parādīja, ka ievadot Larifan, tika samazināta melanomas izmēri un palielinājās peļu overālais izdzīvošanas periods.",1
"Tādējādi šis pētījums varētu būt svarīgs turpmākajai melanomas ārstēšanai, izmantojot bakteriofāgas dsRNS kā jaunu terapijas preparātu.",1
"GRM2 tipa bakteriālie mikrokompartmenti ir bioķīmiski iepakojumi, kas tiek izmantoti šūnās, lai kontrolētu un izolētu noteiktus metaboliskos procesus.",1
Šajā rakstā tiek apskatīts GRM2 tipa bakteriālo mikrokompartmentu daļiņu struktūru un funkciju.,1
"Šīs daļiņas galvenokārt satur enzīmus, kas iesaistīti glikolses un fermentatīvajā procesos, un to var izmantot gan vielmaiņas regulēšanā, gan biotehnoloģijā.",1
"Šajā rakstā tiek apskatītas GRM2 tipa bakteriālo mikrokompartmentu daļiņu morfoloģiskās un strukturālās īpašības, kā arī to bioķīmiskās īpašības.",1
"Galvenā ideja ir izprast un raksturot GRM2 tipa bakteriālo mikrokompartmentu daļiņu uzbūvi un funkcionēšanu, lai palīdzētu attīstīt jaunas biotehnoloģijas un efektīvākus mikrobioloģiskos procesus.",1
Pētījumā tiek analizētas Q-drudža ierosinātājas baktērijas Coxiella burnetii genotipu izplatība slaucamo govju saimniecībās Latvijas teritorijā.,1
"Pētījuma mērķis ir noteikt genotipu izplatību dažādu saimniecību populācijās, lai noskaidrotu baktērijas izplatību un tās iespējamo ietekmi uz sabiedrību un vides veselību.",1
Pētījuma rezultāti var sniegt svarīgu informāciju par slimības izplatību un ļaut veikt nepieciešamos pasākumus slimības novēršanai un kontrolēšanai.,1
darbs skar pētījumu par nematozu Steinernema feltiae izmantošanu kā entomopatogēnu (kaitēkļus iznīcinošu līdzekli) rožu stādījumos.,1
"Pētījums aplūko novērtējuma aprobāciju pēc Galleria mellonella metodes, kā arī nematozu populācijas izmaiņas un to mijiedarbību ar sīkposmkājiem kokosa šķiedras substrātā.",1
"Pētījuma rezultāti un secinājumi var būt noderīgi lauksaimniecības nozarē, jo tie varētu sniegt ieteikumus efektīvu un dabas draudzīgu kaitēkļu iznīcināšanas līdzekļu izmantošanai.",1
"Šajā pētījumā tika izmantots mikrosatelītu marķēšanas metodes, lai izpētītu upes nēģa Lampetra fluviatilis populāciju ģenētisko daudzveidību.",1
"Pētījums ieguva rezultātus par šīs zivs sugas genētisko daudzveidību, tostarp atklāja, ka tās populācijas ir ļoti dažādas gan starp reģioniem, gan atsevišķām upju sistēmām.",1
Šie rezultāti ir būtisks ieguldījums diskusijā par šīs sugas saglabāšanas pasākumiem un ietekmēs nākotnes pētniecību.,1
"Šajā pētījumā tika izmantoti Saccharomyces cerevisiae purīna sintēzes mutantu stumbru testi, lai izpētītu purīna patēriņu maizes raugu fermentācijas procesā.",1
"Tika veikti fermentācijas eksperimenti, lai novērtētu, kā dažādi purīna līmeņi ietekmē maizes rauga fermentāciju, un tika analizēti arī iegūtie fermentācijas produkti.",1
"Rezultāti parādīja, ka purīna koncentrācijas ietekmē maizes rauga fermentāciju, un samazināts purīna patēriņš var novest pie zemākas fermentēšanas kapacitātes.",1
"Šīs atziņas var būt noderīgas, lai optimizētu procesus, kas saistīti ar rauga fermentāciju un ražošanu.",1
"Šajā pētījumā tiek apskatīts patogēno mtDNA mutāciju ietekme uz hibrīdu šūnām, kas satur šīs mutācijas citoplazmā.",1
Pētījuma mērķis ir izveidot un raksturot šos hibrīdu šūnu modeļus.,1
"Šī ieguldījuma nozīme ir tāda, ka patogēno mtDNA mutāciju izpratne varētu palīdzēt izprast un ārstēt dažādas slimības, kas saistītas ar šīm mutācijām.",1
"Pētījuma rezultāti varētu sniegt ieskatu arī hibrīdu šūnu funkcionēšanā, jo mutācijas var ietekmēt šūnu īpašības un dzīves cikla ilgumu.",1
Antarktiskā ledus krišanas dēļ ir parādījušās ledus-brīvas augsnes ar savdabīgu mikrobioloģisko sastāvu.,1
"Šajā pētījumā tiek raksturoti trīs Caudovirales kārtas bakteriofāgi, kas ir izdalīti no jaunizdalītām augsnes paraugiem.",1
"Šīs kārtas bakteriofāgi ir svarīgi, jo tie var kalpot kā potenciāli terapeitiski līdzekļi, kuri var kontrolēt baktēriju populācijas.",1
"Pētījums sniedz informāciju par Caudovirales kārtas bakteriofāgu morfoloģiju, fizioloģiju un genētiskiem raksturlielumiem.",1
"Tajā ir arī aprakstīta to iedarbība uz dažādām baktēriju celmām, kas var palīdzēt saprast šo bakteriofāgu potenciālu izmantot baktēriju slimību ārstēšanā un kontrolēšanā.",1
Šajā pētījumā Latvijas populācijas 2. tipa diabēta pacientiem tika identificēti četri riska polimorfismi pārējā genoma aspektā.,1
"Jaunības ar augstu risku nonāk optimālās ​​veselības aprūpes programmas pilnvarā, kas ir prioritāte tādiem pacientiem, kas cieš mazāk no slimības.",1
"Lai nodrošinātu precīzu ārstēšanu un profilaksi, tika izveidots poligēnā riska modelis, kas ļauj identificēt cilvēkus, kuriem ir lielāka vēlme saslimt.",1
"Pētījuma rezultāti sniedz iespēju turpmākiem risinājumiem un specifiskiem mērķiem, kas saistīti ar diabētu.",1
Šajā pētījumā ir novērtēta klimatisko faktoru ietekme uz pundurbērza augšanu purvainajos mežos Teiču purvā.,1
"Analizējot dažādus faktorus, piemēram, temperatūras izmaiņas, saules starojuma intensitāti, mitruma līmeni un citus, tika secināts, ka šie faktori ietekmē pundurbērza augšanu, taču to ietekme ir atkarīga no vietējās vides un purvainā meža specifiskajām īpatnībām.",1
"Šie rezultāti tiek uzskatīti par svarīgu informāciju, lai izprastu un prognozētu nākotnes klimatisko izmaiņu ietekmi uz pundurbērzu un citu purvaino mežu floras stāvokli.",1
Šajā pētījumā tika novērtēta ādas vazomotorā aksonrefleksa aktivitāte ar bezkontakta fotopletizmogrāfijas metodi.,1
"Pētījumā tika izmantota speciāla fotoelektriskā tehnoloģija, lai mērītu ādas asinsriti.",1
"Tika veikti dažādi testi, lai noskaidrotu gan veselīgu, gan slimīgu pacientu vēnu stāvokli un izvērtētu iespējamo novēroto atšķirību.",1
"Rezultāti liecina par efektīvāku un precīzāku rezultātu iegūšanu, izmantojot bezkontakta fotopletizmogrāfijas metodi salīdzinājumā ar citām metodēm, kas izmanto tiešu kontakta metodi.",1
Šie rezultāti var palīdzēt medicīnas speciālistiem labāk saprast pacientu stāvokli un sniegt precīzākas diagnostikas iespējas.,1
Šajā pētījumā tika izvērtēta plēsēju smaržas un mehāniskā kairinājuma stresa ietekme uz Drosophila melanogaster ķermeņa gāzu koncentrāciju.,1
"Analizējot pieaugušo īpatņu ķermeņa oglekļa un slāpekļa līmeni, tika novērots, ka stresa rada ievērojamu ietekmi uz šo parametru koncentrāciju.",1
"Šie rezultāti noderēs turpmākiem pētījumiem, kuru galvenais mērķis būs izprast organismu reakciju uz stresa faktoru.",1
"Dzīvnieku uzvedības pētniecība ir būtiska, lai izprastu to fizioloģiskās un psiholoģiskās vajadzības, kā arī lai novērtētu laboratorijas apstākļu ietekmi uz to dzīvības izpausmēm.",1
"Šajā rakstā tiek apskatīta Hartinga strupastes (Microtus hartingi) inbrīdinga izpausme laboratorijas apstākļos, izmantojot Sumeriomys apakšģinti.",1
"Pētījumā tika novērots, ka šī suga ir īpaši jutīga pret labām un sliktām apstākļiem, un nomierināšanās līdzekļi var ietekmēt to uzvedību.",1
"Šīs izpausmes novērošana ir nozīmīga, lai izprastu dzīvnieku uzvedību un izvērtētu laboratorijas apstākļu ietekmi uz to dzīvības izpausmēm.",1
Šajā zinātniskajā pētījumā tika novērtēta Ligzdojošo melno mušķērāju asins paražītu prevalences un infekcijas intensitāte.,1
"Pētījumā tika izmantotas zinātniski pamatotas metodes, lai noteiktu šo faktoru līmeni un to ietekmi uz dzīvnieku veselību.",1
"Rezultāti uzrāda augstu prevalences un intensitātes līmeni, kas norāda uz iespējamu negatīvu ietekmi uz populāciju.",1
"Šī pētījuma rezultāti var kalpot kā pamats turpmākajai izpētei par šīs sugas dzīves ciklu un parazītu infekciju mehānismiem, kas var dot ieguldījumu šīs sugas aizsardzībā un saglabāšanā.",1
Šajā pētījumā tika analizēta radiācijas ietekme uz sarkanblakšu Pyrrhocoris apterus fluktuālo asimetriju.,1
"Pētījumā tika novērotas izmaiņas indivīdu ķermeņa simetriju un izmēru starp eksperimenta grupām, kas tika izvēlētas atkarībā no radiācijas devas.",1
"Rezultāti liecina, ka radiācijas ietekme var ietekmēt sarkanblakšu Pyrrhocoris apterus fluktuālo asimetriju, kas var būtiski ietekmēt šī sugu dzīves spēju.",1
"Šis pētījums var palīdzēt saprast, kā radiācija var ietekmēt dabas ekosistēmu un veikt pasākumus, lai samazinātu tās negatīvo ietekmi uz dzīvniekiem.",1
Šī pētījuma mērķis bija izpētīt dažādu izcelsmju Phlebiopsis gigantea izolātu un to suspensiju attīstību kokaugu Picea abies un Pinus sylvestris koksnē.,1
"Pētījumā tika veikta izpēte par šīs sēnītes izaugsmi un klātbūtni koksnēs, izmantojot mikoloģiskās metodes un molekulārās bioloģijas tehnikas.",1
"Rezultāti parāda, ka dažādas Phlebiopsis gigantea izcelsmes attīstās atšķirīgi, bet visās izcelsmēs koksnes suspensijas izmantošana veicina to augšanu.",1
"Pētījums apliecina, ka Phlebiopsis gigantea var būt efektīvs līdzeklis pret koknes sabrukšanu un ka tā attīstība ir atkarīga no sēnītes izcelsmes un koksnes suspensijas īpašībām.",1
Trematodes Alaria alata olu attīstības pētījumi in vitro apstākļos ir saistīti ar abiotisko faktoru ietekmi uz šīs parazīta sugu.,1
"Šajā pētījumā tika novērotas dažādas temperatūras, laikapstākļu un citi vides apstākļi, lai noteiktu, kā tie ietekmē Alaria alata attīstību.",1
"Rezultāti liecina, ka dažādi abiotiskie faktori var ietekmēt olas inkubācijas laiku, embriju attīstību un izklijušanas spēju.",1
Šie pētījuma rezultāti var kalpot kā pamats turpmākiem pētījumiem par Alaria alata attīstību un tā izplatību dabā.,1
Pētījuma mērķis ir noteikt fenolskābju koncentrāciju dažādu populāciju pieneņu saknēs un tās saistību ar morfoloģiskajām pazīmēm.,1
"Pētījums tiek veikts, lai izprastu pieneņu ekoloģisko pielāgošanos dažādās augšanas vietās un to potenciālo izmantojumu medicīnas un pārtikas nozarēs.",1
"Pētījumā tiek izmantota kvantitatīva metode, lai noteiktu dažādu fenolskābju koncentrāciju dažādu pieneņu populāciju saknēs.",1
"Morfoloģiskās pazīmes tiek novērtētas arī, lai noteiktu saistību starp fenolskābju koncentrāciju un pieneņu izskatu.",1
"Iegūtie rezultāti varētu būt noderīgi gan pētniecības, gan praktiskajā darbā ar pieneņiem.",1
"Šajā pētījumā tika izstrādāta un aprobēta modeļsistēma, kas ļauj veikt etilēna atkarīgo atbildes reakciju pētījumus ar ļaunās gundegas augiem.",1
"Pētījumos tika analizēti augu reakcijas uz etilēna koncentrācijas un laika ietekmi uz ņūdošanu, augšanu un attīstību.",1
"Rezultāti parādīja, ka etilēns spēj ietekmēt augu ņūdošanu un attīstību, un ka tas var būt svarīgs faktors, kas regulē augu audzēšanu un attīstību.",1
Šī modeļsistēma palīdzēs turpmākajiem pētījumiem izprast etilēna ietekmi uz augiem un to iespējamo izmantošanu lauksaimniecībā un biotehnoloģijā.,1
"Šajā pētījumā tika veikta parastā apiņa in vitro augu un audu kultūru izveide, kā arī tika iegūti ekstrakti no šiem kultūru audiem, kuru antiradikālā un antimikrobiālā aktivitāte tika raksturota.",1
"Pētījumi liecina, ka šie augi ir bagāti ar antioksidantiem un var potenciāli tikt izmantoti kā dabiski līdzekļi pret oksidatīvo stresu un mikrobiālajām infekcijām.",1
Šīs atziņas varētu sniegt jaunus ieteikumus parastā apiņa izmantošanai medicīnas un pārtikas nozarē.,1
"Zaļās sienas sistēmas ir efektīvas, lai kontrolētu gaisa piesārņojumu pilsētās.",1
"Šajās sistēmās mikroorganismi spēlē būtisku lomu, absorbējot un sadalot piesārņojumu.",1
"Šajā pētījumā tiek novērtēta mikroorganismu aktivitāte Zaļās sienas sistēmās, izmantojot dažādus stimulēšanas paņēmienus.",1
"Šīs stimulācijas metodes tiek izmantotas, lai palielinātu mikroorganismu efektivitāti un uzlabotu gaisa kvalitāti.",1
Pētījuma rezultāti sniedz ieskatu par mikroorganismu uzvedību Zaļās sienas sistēmā un dod iespēju attīstīt jaunus un efektīvākus gaisa piesārņojuma novēršanas risinājumus.,1
"Šī darba darbā aprakstīta Crypthecodinium cohnii biomasas un DHA (docosahexaenoic acid) ražošanas optimizācija, izmantojot matemātiskos modeļus.",1
"Šajā pētījumā iegūtie rezultāti var palīdzēt uzlabot DHA ražošanu komerciālā mērogā un veicināt bioloģiski aktīvu savienojumu ražošanu no mikroorganismiem, kuru izmantošana ir plaši izplatījusies veselīgas pārtikas produktu ražošanā un farmācijas nozarēs.",1
